9423 17305 : Rup 5600 , Rdown1 27000 , down0H 6015 Rdown2H 4919.12766924125397546569 , down0L 26300 Rdown2L 13322.70168855534709193245 : VsplitH .46763646415521366930 VsplitL .70405917230165182732 , VdiffH 1.33635 VdiffL 0.39408 : diffH2 13364 diffL2 3941 : diffF1 9423 diffF2 17305
3502 54992 : Rup 3900 , Rdown1 12000 , down0H 6015 Rdown2H 4006.66111573688592839300 , down0L 26300 Rdown2L 8240.20887728459530026109 : VsplitH .50674501627017976179 VsplitL .67875346796567520485 , VdiffH 2.57450 VdiffL 2.92465 : diffH2 25745 diffL2 29247 : diffF1 3502 diffF2 54992
37014 57256 : Rup 6800 , Rdown1 39000 , down0H 6015 Rdown2H 5211.26291236254581806064 , down0L 26300 Rdown2L 15707.50382848392036753445 : VsplitH .43386469436106287001 VsplitL .69787853633976077401 , VdiffH 4.71353 VdiffL 1.01215 : diffH2 47135 diffL2 10121 : diffF1 37014 diffF2 57256
4595 60747 : Rup 6800 , Rdown1 68000 , down0H 6015 Rdown2H 5526.17712625819090724853 , down0L 26300 Rdown2L 18965.00530222693531283138 : VsplitH .44832855066522565497 VsplitL .73607612650433809123 , VdiffH 3.26714 VdiffL 2.80761 : diffH2 32671 diffL2 28076 : diffF1 4595 diffF2 60747
828 61608 : Rup 4700 , Rdown1 27000 , down0H 6015 Rdown2H 4919.12766924125397546569 , down0L 26300 Rdown2L 13322.70168855534709193245 : VsplitH .51139020484892568853 VsplitL .73921778869676559686 , VdiffH 3.03902 VdiffL 3.12178 : diffH2 30390 diffL2 31218 : diffF1 828 diffF2 61608
42290 65024 : Rup 5600 , Rdown1 56000 , down0H 6015 Rdown2H 5431.58913166169475126985 , down0L 26300 Rdown2L 17895.50425273390036452004 : VsplitH .49236688085785617811 VsplitL .76165653055314219519 , VdiffH 1.13669 VdiffL 5.36565 : diffH2 11367 diffL2 53657 : diffF1 42290 diffF2 65024
8231 66657 : Rup 6800 , Rdown1 82000 , down0H 6015 Rdown2H 5603.93114809975572345622 , down0L 26300 Rdown2L 19913.20406278855032317636 : VsplitH .45178670223095045304 VsplitL .74544423858640046456 , VdiffH 2.92133 VdiffL 3.74442 : diffH2 29213 diffL2 37444 : diffF1 8231 diffF2 66657
48341 67513 : Rup 3900 , Rdown1 10000 , down0H 6015 Rdown2H 3755.85388698095535435529 , down0L 26300 Rdown2L 7245.17906336088154269972 : VsplitH .49058588923280196723 VsplitL .65007291692414168129 , VdiffH 0.95859 VdiffL 5.79271 : diffH2 9586 diffL2 57927 : diffF1 48341 diffF2 67513
19686 71978 : Rup 6800 , Rdown1 100000 , down0H 6015 Rdown2H 5673.72541621468660095269 , down0L 26300 Rdown2L 20823.43626286619160728424 : VsplitH .45485412151524271741 VsplitL .75383221930498389149 , VdiffH 2.61459 VdiffL 4.58322 : diffH2 26146 diffL2 45832 : diffF1 19686 diffF2 71978
30364 72242 : Rup 3300 , Rdown1 10000 , down0H 6015 Rdown2H 3755.85388698095535435529 , down0L 26300 Rdown2L 7245.17906336088154269972 : VsplitH .53230324027982424700 VsplitL .68706079051176885498 , VdiffH 5.13032 VdiffL 2.09392 : diffH2 51303 diffL2 20939 : diffF1 30364 diffF2 72242
61314 73400 : Rup 3300 , Rdown1 12000 , down0H 6015 Rdown2H 4006.66111573688592839300 , down0L 26300 Rdown2L 8240.20887728459530026109 : VsplitH .54835732111722676147 VsplitL .71404330414715265051 , VdiffH 6.73573 VdiffL 0.60433 : diffH2 67357 diffL2 6043 : diffF1 61314 diffF2 73400
74712 75356 : Rup 8200 , Rdown1 82000 , down0H 6015 Rdown2H 5603.93114809975572345622 , down0L 26300 Rdown2L 19913.20406278855032317636 : VsplitH .40596632133094860459 VsplitL .70832211150013466199 , VdiffH 7.50337 VdiffL 0.03221 : diffH2 75034 diffL2 322 : diffF1 74712 diffF2 75356
28539 76117 : Rup 6800 , Rdown1 120000 , down0H 6015 Rdown2H 5727.88953695988572788953 , down0L 26300 Rdown2L 21572.11209842788790157211 : VsplitH .45721105059726281464 VsplitL .76032802998911063784 , VdiffH 2.37889 VdiffL 5.23280 : diffH2 23789 diffL2 52328 : diffF1 28539 diffF2 76117
27795 78249 : Rup 6800 , Rdown1 33000 , down0H 6015 Rdown2H 5087.65859284890426758938 , down0L 26300 Rdown2L 14635.75042158516020236087 : VsplitH .42797818873343294587 VsplitL .68277294397155309407 , VdiffH 5.30218 VdiffL 2.52271 : diffH2 53022 diffL2 25227 : diffF1 27795 diffF2 78249
48351 79715 : Rup 5600 , Rdown1 68000 , down0H 6015 Rdown2H 5526.17712625819090724853 , down0L 26300 Rdown2L 18965.00530222693531283138 : VsplitH .49668246905904525053 VsplitL .77203343003177234424 , VdiffH 1.56825 VdiffL 6.40334 : diffH2 15682 diffL2 64033 : diffF1 48351 diffF2 79715
30555 79805 : Rup 3900 , Rdown1 18000 , down0H 6015 Rdown2H 4508.43222985633978763272 , down0L 26300 Rdown2L 10686.23024830699774266365 : VsplitH .53617988545450493615 VsplitL .73262454152931890988 , VdiffH 5.51799 VdiffL 2.46245 : diffH2 55180 diffL2 24625 : diffF1 30555 diffF2 79805
37530 80344 : Rup 6800 , Rdown1 150000 , down0H 6015 Rdown2H 5783.09777905970579751946 , down0L 26300 Rdown2L 22376.63074305161656267725 : VsplitH .45959253282476344164 VsplitL .76693676319636691654 , VdiffH 2.14075 VdiffL 5.89368 : diffH2 21407 diffL2 58937 : diffF1 37530 diffF2 80344
62575 81515 : Rup 8200 , Rdown1 100000 , down0H 6015 Rdown2H 5673.72541621468660095269 , down0L 26300 Rdown2L 20823.43626286619160728424 : VsplitH .40895471446938210784 VsplitL .71746970531909669745 , VdiffH 7.20453 VdiffL 0.94697 : diffH2 72045 diffL2 9470 : diffF1 62575 diffF2 81515
43601 83213 : Rup 6800 , Rdown1 180000 , down0H 6015 Rdown2H 5820.49834690750745907588 , down0L 26300 Rdown2L 22947.16432380029083858458 : VsplitH .46119401840686794439 VsplitL .77140678264383624145 , VdiffH 1.98060 VdiffL 6.34068 : diffH2 19806 diffL2 63407 : diffF1 43601 diffF2 83213
21973 85053 : Rup 3300 , Rdown1 8200 , down0H 6015 Rdown2H 3469.78543791769257826239 , down0L 26300 Rdown2L 6251.01449275362318840579 : VsplitH .51253994232717636972 VsplitL .65448696549421868835 , VdiffH 3.15399 VdiffL 5.35130 : diffH2 31540 diffL2 53513 : diffF1 21973 diffF2 85053
49176 85856 : Rup 6800 , Rdown1 220000 , down0H 6015 Rdown2H 5854.92113355308275999380 , down0L 26300 Rdown2L 23491.67681688997157937474 : VsplitH .46265963033380159862 VsplitL .77551589365272543038 , VdiffH 1.83404 VdiffL 6.75159 : diffH2 18340 diffL2 67516 : diffF1 49176 diffF2 85856
53173 86321 : Rup 8200 , Rdown1 120000 , down0H 6015 Rdown2H 5727.88953695988572788953 , down0L 26300 Rdown2L 21572.11209842788790157211 : VsplitH .41125322840621426532 VsplitL .72457446173484615419 , VdiffH 6.97468 VdiffL 1.65745 : diffH2 69747 diffL2 16574 : diffF1 53173 diffF2 86321
16856 86842 : Rup 5600 , Rdown1 18000 , down0H 6015 Rdown2H 4508.43222985633978763272 , down0L 26300 Rdown2L 10686.23024830699774266365 : VsplitH .44600706888454979114 VsplitL .65615124466374674280 , VdiffH 3.49929 VdiffL 5.18488 : diffH2 34993 diffL2 51849 : diffF1 16856 diffF2 86842
10124 87730 : Rup 4700 , Rdown1 33000 , down0H 6015 Rdown2H 5087.65859284890426758938 , down0L 26300 Rdown2L 14635.75042158516020236087 : VsplitH .51980343864528217395 VsplitL .75692694115697578077 , VdiffH 3.88034 VdiffL 4.89269 : diffH2 38803 diffL2 48927 : diffF1 10124 diffF2 87730
53862 88086 : Rup 6800 , Rdown1 270000 , down0H 6015 Rdown2H 5883.91935220911906961578 , down0L 26300 Rdown2L 23965.57543030712116098548 : VsplitH .46388810814886922185 VsplitL .77897374240881805735 , VdiffH 1.71119 VdiffL 7.09737 : diffH2 17112 diffL2 70974 : diffF1 53862 diffF2 88086
68540 88258 : Rup 8200 , Rdown1 68000 , down0H 6015 Rdown2H 5526.17712625819090724853 , down0L 26300 Rdown2L 18965.00530222693531283138 : VsplitH .40260132704295418148 VsplitL .69814104916343308635 , VdiffH 7.83987 VdiffL 0.98590 : diffH2 78399 diffL2 9859 : diffF1 68540 diffF2 88258
57638 89886 : Rup 6800 , Rdown1 330000 , down0H 6015 Rdown2H 5907.32556582295433239587 , down0L 26300 Rdown2L 24358.68650014033118158854 : VsplitH .46487559756169534681 VsplitL .78176230246517694364 , VdiffH 1.61244 VdiffL 7.37623 : diffH2 16124 diffL2 73762 : diffF1 57638 diffF2 89886
71741 91025 : Rup 2700 , Rdown1 8200 , down0H 6015 Rdown2H 3469.78543791769257826239 , down0L 26300 Rdown2L 6251.01449275362318840579 : VsplitH .56238348526569635191 VsplitL .69835821378841358764 , VdiffH 8.13835 VdiffL 0.96418 : diffH2 81383 diffL2 9642 : diffF1 71741 diffF2 91025
60267 91143 : Rup 6800 , Rdown1 390000 , down0H 6015 Rdown2H 5923.63925608878451573804 , down0L 26300 Rdown2L 24638.48186404035551285130 : VsplitH .46556171051879513022 VsplitL .78370456851550752454 , VdiffH 1.54383 VdiffL 7.57046 : diffH2 15438 diffL2 75705 : diffF1 60267 diffF2 91143
43601 91243 : Rup 8200 , Rdown1 150000 , down0H 6015 Rdown2H 5783.09777905970579751946 , down0L 26300 Rdown2L 22376.63074305161656267725 : VsplitH .41357772579693643073 VsplitL .73182133542089465853 , VdiffH 6.74223 VdiffL 2.38213 : diffH2 67422 diffL2 23821 : diffF1 43601 diffF2 91243
53331 91681 : Rup 5600 , Rdown1 82000 , down0H 6015 Rdown2H 5603.93114809975572345622 , down0L 26300 Rdown2L 19913.20406278855032317636 : VsplitH .50017543610576464790 VsplitL .78050581235432922680 , VdiffH 1.91754 VdiffL 7.25058 : diffH2 19175 diffL2 72506 : diffF1 53331 diffF2 91681
50392 92026 : Rup 4700 , Rdown1 12000 , down0H 6015 Rdown2H 4006.66111573688592839300 , down0L 26300 Rdown2L 8240.20887728459530026109 : VsplitH .46018342306846328191 VsplitL .63679102520126712536 , VdiffH 2.08166 VdiffL 7.12090 : diffH2 20817 diffL2 71209 : diffF1 50392 diffF2 92026
62738 92326 : Rup 6800 , Rdown1 470000 , down0H 6015 Rdown2H 5938.99351911179269560833 , down0L 26300 Rdown2L 24906.30666935321378198670 : VsplitH .46620586706491080404 VsplitL .78553162716448565821 , VdiffH 1.47941 VdiffL 7.75316 : diffH2 14794 diffL2 77532 : diffF1 62738 diffF2 92326
64681 93257 : Rup 6800 , Rdown1 560000 , down0H 6015 Rdown2H 5951.07903500790615089706 , down0L 26300 Rdown2L 25120.24560805048609926658 : VsplitH .46671179895201835810 VsplitL .78696905771035178500 , VdiffH 1.42882 VdiffL 7.89691 : diffH2 14288 diffL2 78969 : diffF1 64681 diffF2 93257
66477 94119 : Rup 6800 , Rdown1 680000 , down0H 6015 Rdown2H 5962.26030043074859879157 , down0L 26300 Rdown2L 25320.68526122044457029590 : VsplitH .46717902315701176296 VsplitL .78829841441117405509 , VdiffH 1.38210 VdiffL 8.02984 : diffH2 13821 diffL2 80298 : diffF1 66477 diffF2 94119
37124 94592 : Rup 8200 , Rdown1 180000 , down0H 6015 Rdown2H 5820.49834690750745907588 , down0L 26300 Rdown2L 22947.16432380029083858458 : VsplitH .41514204437614238831 VsplitL .73673365848799967629 , VdiffH 6.58580 VdiffL 2.87337 : diffH2 65858 diffL2 28734 : diffF1 37124 diffF2 94592
67913 94809 : Rup 6800 , Rdown1 820000 , down0H 6015 Rdown2H 5971.19907023480203144010 , down0L 26300 Rdown2L 25482.68935365709559257946 : VsplitH .46755195321883114950 VsplitL .78936079564171526204 , VdiffH 1.34480 VdiffL 8.13608 : diffH2 13448 diffL2 81361 : diffF1 67913 diffF2 94809
31169 97683 : Rup 8200 , Rdown1 220000 , down0H 6015 Rdown2H 5854.92113355308275999380 , down0L 26300 Rdown2L 23491.67681688997157937474 : VsplitH .41657445658487015928 VsplitL .74125698531578367492 , VdiffH 6.44255 VdiffL 3.32570 : diffH2 64426 diffL2 33257 : diffF1 31169 diffF2 97683
76518 97840 : Rup 3300 , Rdown1 6800 , down0H 6015 Rdown2H 3191.72844323058915333593 , down0L 26300 Rdown2L 5403.02114803625377643504 : VsplitH .49166080669299147148 VsplitL .62082132814940812996 , VdiffH 1.06608 VdiffL 8.71787 : diffH2 10661 diffL2 87179 : diffF1 76518 diffF2 97840
26155 100293 : Rup 8200 , Rdown1 270000 , down0H 6015 Rdown2H 5883.91935220911906961578 , down0L 26300 Rdown2L 23965.57543030712116098548 : VsplitH .41777570611310002924 VsplitL .74506907181664228920 , VdiffH 6.32243 VdiffL 3.70691 : diffH2 63224 diffL2 37069 : diffF1 26155 diffF2 100293
19521 101939 : Rup 2700 , Rdown1 6800 , down0H 6015 Rdown2H 3191.72844323058915333593 , down0L 26300 Rdown2L 5403.02114803625377643504 : VsplitH .54173040627793781662 VsplitL .66679094739196897953 , VdiffH 6.07304 VdiffL 4.12091 : diffH2 60730 diffL2 41209 : diffF1 19521 diffF2 101939
57797 102337 : Rup 5600 , Rdown1 100000 , down0H 6015 Rdown2H 5673.72541621468660095269 , down0L 26300 Rdown2L 20823.43626286619160728424 : VsplitH .50326978942154513447 VsplitL .78806692875635247866 , VdiffH 2.22698 VdiffL 8.00669 : diffH2 22270 diffL2 80067 : diffF1 57797 diffF2 102337
82010 102386 : Rup 3900 , Rdown1 8200 , down0H 6015 Rdown2H 3469.78543791769257826239 , down0L 26300 Rdown2L 6251.01449275362318840579 : VsplitH .47081227359287524519 VsplitL .61580194740298677936 , VdiffH 1.01877 VdiffL 9.21981 : diffH2 10188 diffL2 92198 : diffF1 82010 diffF2 102386
22111 102405 : Rup 8200 , Rdown1 330000 , down0H 6015 Rdown2H 5907.32556582295433239587 , down0L 26300 Rdown2L 24358.68650014033118158854 : VsplitH .41874170538279124430 VsplitL .74814708818291373077 , VdiffH 6.22583 VdiffL 4.01471 : diffH2 62258 diffL2 40147 : diffF1 22111 diffF2 102405
19294 103880 : Rup 8200 , Rdown1 390000 , down0H 6015 Rdown2H 5923.63925608878451573804 , down0L 26300 Rdown2L 24638.48186404035551285130 : VsplitH .41941309521446949701 VsplitL .75029296317807625966 , VdiffH 6.15869 VdiffL 4.22930 : diffH2 61587 diffL2 42293 : diffF1 19294 diffF2 103880
60314 104774 : Rup 8200 , Rdown1 56000 , down0H 6015 Rdown2H 5431.58913166169475126985 , down0L 26300 Rdown2L 17895.50425273390036452004 : VsplitH .39845604787529144284 VsplitL .68576962833968132758 , VdiffH 8.25440 VdiffL 2.22304 : diffH2 82544 diffL2 22230 : diffF1 60314 diffF2 104774
16643 105269 : Rup 8200 , Rdown1 470000 , down0H 6015 Rdown2H 5938.99351911179269560833 , down0L 26300 Rdown2L 24906.30666935321378198670 : VsplitH .42004358450861490143 VsplitL .75231305376655593871 , VdiffH 6.09564 VdiffL 4.43131 : diffH2 60956 diffL2 44313 : diffF1 16643 diffF2 105269
14558 106364 : Rup 8200 , Rdown1 560000 , down0H 6015 Rdown2H 5951.07903500790615089706 , down0L 26300 Rdown2L 25120.24560805048609926658 : VsplitH .42053888754954447238 VsplitL .75390337464923120078 , VdiffH 6.04611 VdiffL 4.59034 : diffH2 60461 diffL2 45903 : diffF1 14558 diffF2 106364
16901 106485 : Rup 4700 , Rdown1 39000 , down0H 6015 Rdown2H 5211.26291236254581806064 , down0L 26300 Rdown2L 15707.50382848392036753445 : VsplitH .52579201646062863732 VsplitL .76969255821283046052 , VdiffH 4.47920 VdiffL 6.16926 : diffH2 44792 diffL2 61693 : diffF1 16901 diffF2 106485
15321 107175 : Rup 6800 , Rdown1 27000 , down0H 6015 Rdown2H 4919.12766924125397546569 , down0L 26300 Rdown2L 13322.70168855534709193245 : VsplitH .41975203343439121029 VsplitL .66207320939079195181 , VdiffH 6.12480 VdiffL 4.59268 : diffH2 61248 diffL2 45927 : diffF1 15321 diffF2 107175
12629 107379 : Rup 8200 , Rdown1 680000 , down0H 6015 Rdown2H 5962.26030043074859879157 , down0L 26300 Rdown2L 25320.68526122044457029590 : VsplitH .42099637868182701023 VsplitL .75537492935782994011 , VdiffH 6.00036 VdiffL 4.73749 : diffH2 60004 diffL2 47375 : diffF1 12629 diffF2 107379
11086 108190 : Rup 8200 , Rdown1 820000 , down0H 6015 Rdown2H 5971.19907023480203144010 , down0L 26300 Rdown2L 25482.68935365709559257946 : VsplitH .42136159690090822162 VsplitL .75655150591145758421 , VdiffH 5.96384 VdiffL 4.85515 : diffH2 59638 diffL2 48552 : diffF1 11086 diffF2 108190
61261 110551 : Rup 5600 , Rdown1 120000 , down0H 6015 Rdown2H 5727.88953695988572788953 , down0L 26300 Rdown2L 21572.11209842788790157211 : VsplitH .50564489689551686743 VsplitL .79390634118854520939 , VdiffH 2.46449 VdiffL 8.59063 : diffH2 24645 diffL2 85906 : diffF1 61261 diffF2 110551
108688 110594 : Rup 10000 , Rdown1 330000 , down0H 6015 Rdown2H 5907.32556582295433239587 , down0L 26300 Rdown2L 24358.68650014033118158854 : VsplitH .37135881461525509345 VsplitL .70895278549256657408 , VdiffH 10.96412 VdiffL 0.09528 : diffH2 109641 diffL2 953 : diffF1 108688 diffF2 110594
105693 112301 : Rup 10000 , Rdown1 390000 , down0H 6015 Rdown2H 5923.63925608878451573804 , down0L 26300 Rdown2L 24638.48186404035551285130 : VsplitH .37200285442435775451 VsplitL .71130374479889042995 , VdiffH 10.89971 VdiffL 0.33037 : diffH2 108997 diffL2 3304 : diffF1 105693 diffF2 112301
108152 112984 : Rup 10000 , Rdown1 270000 , down0H 6015 Rdown2H 5883.91935220911906961578 , down0L 26300 Rdown2L 23965.57543030712116098548 : VsplitH .37043246202271794169 VsplitL .70558426073131955484 , VdiffH 11.05675 VdiffL 0.24157 : diffH2 110568 diffL2 2416 : diffF1 108152 diffF2 112984
20353 113147 : Rup 3900 , Rdown1 22000 , down0H 6015 Rdown2H 4723.54096019989291451008 , down0L 26300 Rdown2L 11979.29606625258799171842 : VsplitH .54774958245115144139 VsplitL .75439717329230608759 , VdiffH 6.67496 VdiffL 4.63972 : diffH2 66750 diffL2 46397 : diffF1 20353 diffF2 113147
108327 113609 : Rup 2200 , Rdown1 6800 , down0H 6015 Rdown2H 3191.72844323058915333593 , down0L 26300 Rdown2L 5403.02114803625377643504 : VsplitH .59196758086692235328 VsplitL .71064134149248986728 , VdiffH 11.09676 VdiffL 0.26413 : diffH2 110968 diffL2 2641 : diffF1 108327 diffF2 113609
40146 113868 : Rup 2700 , Rdown1 5600 , down0H 6015 Rdown2H 2900.04304778303917348256 , down0L 26300 Rdown2L 4616.92789968652037617554 : VsplitH .51786084911099324308 VsplitL .63099267383573968553 , VdiffH 3.68608 VdiffL 7.70073 : diffH2 36861 diffL2 77007 : diffF1 40146 diffF2 113868
102873 113911 : Rup 10000 , Rdown1 470000 , down0H 6015 Rdown2H 5938.99351911179269560833 , down0L 26300 Rdown2L 24906.30666935321378198670 : VsplitH .37260781315900463939 VsplitL .71351881782498268298 , VdiffH 10.83922 VdiffL 0.55188 : diffH2 108392 diffL2 5519 : diffF1 102873 diffF2 113911
100653 115181 : Rup 10000 , Rdown1 560000 , down0H 6015 Rdown2H 5951.07903500790615089706 , down0L 26300 Rdown2L 25120.24560805048609926658 : VsplitH .37308316396320560887 VsplitL .71526395026953523384 , VdiffH 10.79168 VdiffL 0.72640 : diffH2 107917 diffL2 7264 : diffF1 100653 diffF2 115181
98598 116358 : Rup 10000 , Rdown1 680000 , down0H 6015 Rdown2H 5962.26030043074859879157 , down0L 26300 Rdown2L 25320.68526122044457029590 : VsplitH .37352230750615277137 VsplitL .71687978514450635346 , VdiffH 10.74777 VdiffL 0.88798 : diffH2 107478 diffL2 8880 : diffF1 98598 diffF2 116358
96955 117299 : Rup 10000 , Rdown1 820000 , down0H 6015 Rdown2H 5971.19907023480203144010 , down0L 26300 Rdown2L 25482.68935365709559257946 : VsplitH .37387293489836990096 VsplitL .71817243331446268607 , VdiffH 10.71271 VdiffL 1.01724 : diffH2 107127 diffL2 10172 : diffF1 96955 diffF2 117299
105137 118301 : Rup 10000 , Rdown1 220000 , down0H 6015 Rdown2H 5854.92113355308275999380 , down0L 26300 Rdown2L 23491.67681688997157937474 : VsplitH .36928100015348337495 VsplitL .70141835373984725421 , VdiffH 11.17190 VdiffL 0.65816 : diffH2 111719 diffL2 6582 : diffF1 105137 diffF2 118301
56905 118357 : Rup 2200 , Rdown1 5600 , down0H 6015 Rdown2H 2900.04304778303917348256 , down0L 26300 Rdown2L 4616.92789968652037617554 : VsplitH .56863109205395276600 VsplitL .67727398142187068886 , VdiffH 8.76311 VdiffL 3.07260 : diffH2 87631 diffL2 30726 : diffF1 56905 diffF2 118357
64790 118876 : Rup 5600 , Rdown1 150000 , down0H 6015 Rdown2H 5783.09777905970579751946 , down0L 26300 Rdown2L 22376.63074305161656267725 : VsplitH .50804252860748203480 VsplitL .79983293730282952306 , VdiffH 2.70425 VdiffL 9.18329 : diffH2 27043 diffL2 91833 : diffF1 64790 diffF2 118876
49178 119642 : Rup 3300 , Rdown1 15000 , down0H 6015 Rdown2H 4293.36188436830835117773 , down0L 26300 Rdown2L 9552.05811138014527845036 : VsplitH .56540988691802261639 VsplitL .74323178658226417227 , VdiffH 8.44099 VdiffL 3.52318 : diffH2 84410 diffL2 35232 : diffF1 49178 diffF2 119642
80263 121287 : Rup 2700 , Rdown1 10000 , down0H 6015 Rdown2H 3755.85388698095535435529 , down0L 26300 Rdown2L 7245.17906336088154269972 : VsplitH .58177492129354244345 VsplitL .72851167557685382676 , VdiffH 10.07749 VdiffL 2.05117 : diffH2 100775 diffL2 20512 : diffF1 80263 diffF2 121287
51779 122115 : Rup 8200 , Rdown1 47000 , down0H 6015 Rdown2H 5332.54739224747712911440 , down0L 26300 Rdown2L 16863.57435197817189631650 : VsplitH .39405347993108716135 VsplitL .67283197979490082518 , VdiffH 8.69465 VdiffL 3.51680 : diffH2 86947 diffL2 35168 : diffF1 51779 diffF2 122115
67179 124487 : Rup 5600 , Rdown1 180000 , down0H 6015 Rdown2H 5820.49834690750745907588 , down0L 26300 Rdown2L 22947.16432380029083858458 : VsplitH .50965362194405531203 VsplitL .80383340578135188002 , VdiffH 2.86536 VdiffL 9.58334 : diffH2 28654 diffL2 95833 : diffF1 67179 diffF2 124487
23515 124565 : Rup 4700 , Rdown1 47000 , down0H 6015 Rdown2H 5332.54739224747712911440 , down0L 26300 Rdown2L 16863.57435197817189631650 : VsplitH .53152476472407546502 VsplitL .78203984537615224501 , VdiffH 5.05248 VdiffL 7.40398 : diffH2 50525 diffL2 74040 : diffF1 23515 diffF2 124565
101575 124607 : Rup 10000 , Rdown1 180000 , down0H 6015 Rdown2H 5820.49834690750745907588 , down0L 26300 Rdown2L 22947.16432380029083858458 : VsplitH .36790865997247566134 VsplitL .69648374282771811093 , VdiffH 11.30913 VdiffL 1.15163 : diffH2 113091 diffL2 11516 : diffF1 101575 diffF2 124607
30551 124623 : Rup 5600 , Rdown1 15000 , down0H 6015 Rdown2H 4293.36188436830835117773 , down0L 26300 Rdown2L 9552.05811138014527845036 : VsplitH .43396389766676767239 VsplitL .63041324427114960529 , VdiffH 4.70361 VdiffL 7.75868 : diffH2 47036 diffL2 77587 : diffF1 30551 diffF2 124623
98512 124974 : Rup 2700 , Rdown1 4700 , down0H 6015 Rdown2H 2638.40410639290713952403 , down0L 26300 Rdown2L 3987.41935483870967741935 : VsplitH .49423087008968374678 VsplitL .59625681346775360571 , VdiffH 1.32309 VdiffL 11.17432 : diffH2 13231 diffL2 111743 : diffF1 98512 diffF2 124974
745 127865 : Rup 2200 , Rdown1 4700 , down0H 6015 Rdown2H 2638.40410639290713952403 , down0L 26300 Rdown2L 3987.41935483870967741935 : VsplitH .54530461870822764666 VsplitL .64443981022887232156 , VdiffH 6.43046 VdiffL 6.35602 : diffH2 64305 diffL2 63560 : diffF1 745 diffF2 127865
