9189 26425 : Rup 15 , Rdown1 24 , down0H 6015 Rdown2H 23.90461997019374068554 , down0L 26300 Rdown2L 23.97811882692599908828 : VsplitH .61444167783949434974 VsplitL .61516870358458569674 , VdiffH 13.34417 VdiffL 9.28313 : diffH2 17807 diffL2 8618 : diffF1 9189 diffF2 26425
9365 26431 : Rup 20 , Rdown1 27 , down0H 6015 Rdown2H 26.87934458788480635551 , down0L 26300 Rdown2L 26.97230979602689254377 : VsplitH .57337287507281681936 VsplitL .57421723379479880967 , VdiffH 9.23729 VdiffL 13.37828 : diffH2 8533 diffL2 17898 : diffF1 9365 diffF2 26431
21195 26473 : Rup 12000 , Rdown1 180000 , down0H 6015 Rdown2H 5820.49834690750745907588 , down0L 26300 Rdown2L 22947.16432380029083858458 : VsplitH .32661815812337098175 VsplitL .65662450066577896138 , VdiffH 15.43818 VdiffL 5.13755 : diffH2 23834 diffL2 2639 : diffF1 21195 diffF2 26473
9287 26495 : Rup 10 , Rdown1 16 , down0H 6015 Rdown2H 15.95755264466920908638 , down0L 26300 Rdown2L 15.99027207782337741298 : VsplitH .61475566911529862663 VsplitL .61524065734838294637 , VdiffH 13.37557 VdiffL 9.27593 : diffH2 17891 diffL2 8604 : diffF1 9287 diffF2 26495
11138 26512 : Rup 51 , Rdown1 68 , down0H 6015 Rdown2H 67.23984875883610060825 , down0L 26300 Rdown2L 67.82463592233009708737 : VsplitH .56867333191519534850 VsplitL .57079607604826807882 , VdiffH 8.76733 VdiffL 13.72039 : diffH2 7687 diffL2 18825 : diffF1 11138 diffF2 26512
12844 26578 : Rup 91 , Rdown1 120 , down0H 6015 Rdown2H 117.65281173594132029339 , down0L 26300 Rdown2L 119.45495836487509462528 : VsplitH .56386880558712897971 VsplitL .56760344015164867577 , VdiffH 8.28688 VdiffL 14.03966 : diffH2 6867 diffL2 19711 : diffF1 12844 diffF2 26578
10663 26613 : Rup 24 , Rdown1 39 , down0H 6015 Rdown2H 38.74876114965312190287 , down0L 26300 Rdown2L 38.94225293291317058354 : VsplitH .61752232936103674571 VsplitL .61869811006637568492 , VdiffH 13.65223 VdiffL 8.93019 : diffH2 18638 diffL2 7975 : diffF1 10663 diffF2 26613
12164 26656 : Rup 62 , Rdown1 82 , down0H 6015 Rdown2H 80.89716253895358372970 , down0L 26300 Rdown2L 81.74512925479493594117 : VsplitH .56612154574378704473 VsplitL .56868103760161422509 , VdiffH 8.51215 VdiffL 13.93190 : diffH2 7246 diffL2 19410 : diffF1 12164 diffF2 26656
10828 26658 : Rup 27 , Rdown1 36 , down0H 6015 Rdown2H 35.78582052553296975706 , down0L 26300 Rdown2L 35.95078979343863912515 : VsplitH .56996659796745078530 VsplitL .57109354642577955354 , VdiffH 8.89666 VdiffL 13.69065 : diffH2 7915 diffL2 18743 : diffF1 10828 diffF2 26658
17363 26685 : Rup 200 , Rdown1 360 , down0H 6015 Rdown2H 339.67058823529411764705 , down0L 26300 Rdown2L 355.13878469617404351087 : VsplitH .62940355772584583188 VsplitL .63972972972972972972 , VdiffH 14.84036 VdiffL 6.82703 : diffH2 22024 diffL2 4661 : diffF1 17363 diffF2 26685
11044 26690 : Rup 6200 , Rdown1 12000 , down0H 6015 Rdown2H 4006.66111573688592839300 , down0L 26300 Rdown2L 8240.20887728459530026109 : VsplitH .39255355598701277512 VsplitL .57064332983763063682 , VdiffH 8.84464 VdiffL 13.73567 : diffH2 7823 diffL2 18867 : diffF1 11044 diffF2 26690
10711 26715 : Rup 18 , Rdown1 24 , down0H 6015 Rdown2H 23.90461997019374068554 , down0L 26300 Rdown2L 23.97811882692599908828 : VsplitH .57045309054698058183 VsplitL .57120517776860760593 , VdiffH 8.94531 VdiffL 13.67948 : diffH2 8002 diffL2 18713 : diffF1 10711 diffF2 26715
10672 26734 : Rup 15 , Rdown1 20 , down0H 6015 Rdown2H 19.93371996685998342999 , down0L 26300 Rdown2L 19.98480243161094224924 : VsplitH .57061543934542867307 VsplitL .57124239791485664639 , VdiffH 8.96154 VdiffL 13.67576 : diffH2 8031 diffL2 18703 : diffF1 10672 diffF2 26734
10632 26752 : Rup 12 , Rdown1 16 , down0H 6015 Rdown2H 15.95755264466920908638 , down0L 26300 Rdown2L 15.99027207782337741298 : VsplitH .57077788057789481175 VsplitL .57127962291200556074 , VdiffH 8.97779 VdiffL 13.67204 : diffH2 8060 diffL2 18692 : diffF1 10632 diffF2 26752
11443 26801 : Rup 22 , Rdown1 36 , down0H 6015 Rdown2H 35.78582052553296975706 , down0L 26300 Rdown2L 35.95078979343863912515 : VsplitH .61928376546493470837 VsplitL .62036755532724585111 , VdiffH 13.82838 VdiffL 8.76324 : diffH2 19122 diffL2 7679 : diffF1 11443 diffF2 26801
12262 26810 : Rup 47 , Rdown1 62 , down0H 6015 Rdown2H 61.36745104492348198124 , down0L 26300 Rdown2L 61.85418405280327744480 : VsplitH .56629043548771617601 VsplitL .56822973403391536283 , VdiffH 8.52904 VdiffL 13.97703 : diffH2 7274 diffL2 19536 : diffF1 12262 diffF2 26810
23319 26865 : Rup 1800 , Rdown1 6800 , down0H 6015 Rdown2H 3191.72844323058915333593 , down0L 26300 Rdown2L 5403.02114803625377643504 : VsplitH .63940346105144679454 VsplitL .75010485697508598271 , VdiffH 15.84035 VdiffL 4.21049 : diffH2 25092 diffL2 1773 : diffF1 23319 diffF2 26865
9147 26865 : Rup 4300 , Rdown1 180000 , down0H 6015 Rdown2H 5820.49834690750745907588 , down0L 26300 Rdown2L 22947.16432380029083858458 : VsplitH .57511973693331622900 VsplitL .84218541243780120937 , VdiffH 9.41197 VdiffL 13.41854 : diffH2 8859 diffL2 18006 : diffF1 9147 diffF2 26865
23 26925 : Rup 3600 , Rdown1 47000 , down0H 6015 Rdown2H 5332.54739224747712911440 , down0L 26300 Rdown2L 16863.57435197817189631650 : VsplitH .59697946823943795810 VsplitL .82407765436872491633 , VdiffH 11.59795 VdiffL 11.60777 : diffH2 13451 diffL2 13474 : diffF1 23 diffF2 26925
24347 26931 : Rup 560 , Rdown1 1200 , down0H 6015 Rdown2H 1000.41580041580041580041 , down0L 26300 Rdown2L 1147.63636363636363636363 : VsplitH .64112129609891281176 VsplitL .67206132879045996592 , VdiffH 16.01213 VdiffL 3.59387 : diffH2 25639 diffL2 1292 : diffF1 24347 diffF2 26931
11666 26968 : Rup 11 , Rdown1 18 , down0H 6015 Rdown2H 17.94629537543510691198 , down0L 26300 Rdown2L 17.98768903412113382475 : VsplitH .61998591331535276837 VsplitL .62052856345147057666 , VdiffH 13.89859 VdiffL 8.74714 : diffH2 19317 diffL2 7651 : diffF1 11666 diffF2 26968
14500 26968 : Rup 100 , Rdown1 130 , down0H 6015 Rdown2H 127.24979658258746948738 , down0L 26300 Rdown2L 129.36057510404842981460 : VsplitH .55995560170432167281 VsplitL .56400527878587924777 , VdiffH 7.89556 VdiffL 14.39947 : diffH2 6234 diffL2 20734 : diffF1 14500 diffF2 26968
27007 27015 : Rup 1100 , Rdown1 3000 , down0H 6015 Rdown2H 2001.66389351081530782029 , down0L 26300 Rdown2L 2692.83276450511945392491 : VsplitH .64535164422509522021 VsplitL .70997930351840187168 , VdiffH 16.43516 VdiffL 0.19793 : diffH2 27011 diffL2 4 : diffF1 27007 diffF2 27015
12364 27036 : Rup 20 , Rdown1 33 , down0H 6015 Rdown2H 32.81994047619047619047 , down0L 26300 Rdown2L 32.95864504613982455474 : VsplitH .62135512043949852091 VsplitL .62234683340982101881 , VdiffH 14.03551 VdiffL 8.56532 : diffH2 19700 diffL2 7336 : diffF1 12364 diffF2 27036
14396 27054 : Rup 5600 , Rdown1 10000 , down0H 6015 Rdown2H 3755.85388698095535435529 , down0L 26300 Rdown2L 7245.17906336088154269972 : VsplitH .40144426498658515423 VsplitL .56403877498498756112 , VdiffH 7.95557 VdiffL 14.39612 : diffH2 6329 diffL2 20725 : diffF1 14396 diffF2 27054
13122 27098 : Rup 39 , Rdown1 51 , down0H 6015 Rdown2H 50.57121661721068249258 , down0L 26300 Rdown2L 50.90129406853629843269 : VsplitH .56459227112355269914 VsplitL .56619089409026382140 , VdiffH 8.35923 VdiffL 14.18091 : diffH2 6988 diffL2 20110 : diffF1 13122 diffF2 27098
21089 27127 : Rup 12000 , Rdown1 160000 , down0H 6015 Rdown2H 5797.06653013281932355510 , down0L 26300 Rdown2L 22587.22490606548577563070 : VsplitH .32573157606157220315 VsplitL .65305108945310075113 , VdiffH 15.52684 VdiffL 5.49489 : diffH2 24108 diffL2 3019 : diffF1 21089 diffF2 27127
4187 27129 : Rup 3900 , Rdown1 75000 , down0H 6015 Rdown2H 5568.41325680429550083317 , down0L 26300 Rdown2L 19471.86574531095755182625 : VsplitH .58810416336683033854 VsplitL .83313270568557635043 , VdiffH 10.71042 VdiffL 12.51327 : diffH2 11471 diffL2 15658 : diffF1 4187 diffF2 27129
15856 27134 : Rup 11000 , Rdown1 68000 , down0H 6015 Rdown2H 5526.17712625819090724853 , down0L 26300 Rdown2L 18965.00530222693531283138 : VsplitH .33438931968590196903 VsplitL .63290512085500937820 , VdiffH 14.66107 VdiffL 7.50949 : diffH2 21495 diffL2 5639 : diffF1 15856 diffF2 27134
13265 27161 : Rup 36 , Rdown1 47 , down0H 6015 Rdown2H 46.63559881227317716925 , down0L 26300 Rdown2L 46.91615743727938664743 : VsplitH .56435240359566172991 VsplitL .56582647926935555929 , VdiffH 8.33524 VdiffL 14.21735 : diffH2 6948 diffL2 20213 : diffF1 13265 diffF2 27161
13625 27197 : Rup 43 , Rdown1 56 , down0H 6015 Rdown2H 55.48344589029813869214 , down0L 26300 Rdown2L 55.88101381089694946122 : VsplitH .56337839713794943242 VsplitL .56513390849496644037 , VdiffH 8.23784 VdiffL 14.28661 : diffH2 6786 diffL2 20411 : diffF1 13625 diffF2 27197
20355 27203 : Rup 270 , Rdown1 510 , down0H 6015 Rdown2H 470.13793103448275862068 , down0L 26300 Rdown2L 500.29839612085042894442 : VsplitH .63520313082370480805 VsplitL .64948648295297723674 , VdiffH 15.42031 VdiffL 5.85135 : diffH2 23779 diffL2 3424 : diffF1 20355 diffF2 27203
24521 27215 : Rup 3300 , Rdown1 4700 , down0H 6015 Rdown2H 2638.40410639290713952403 , down0L 26300 Rdown2L 3987.41935483870967741935 : VsplitH .44429514380009429514 VsplitL .54716480014164932937 , VdiffH 3.67049 VdiffL 16.08352 : diffH2 1347 diffL2 25868 : diffF1 24521 diffF2 27215
13443 27233 : Rup 33 , Rdown1 43 , down0H 6015 Rdown2H 42.69478375701551667216 , down0L 26300 Rdown2L 42.92981057586455604904 : VsplitH .56403865151485414090 VsplitL .56538809000414454617 , VdiffH 8.30387 VdiffL 14.26119 : diffH2 6895 diffL2 20338 : diffF1 13443 diffF2 27233
26792 27254 : Rup 1300 , Rdown1 3900 , down0H 6015 Rdown2H 2365.96066565809379727685 , down0L 26300 Rdown2L 3396.35761589403973509933 : VsplitH .64538626609442060085 VsplitL .72318973418881759853 , VdiffH 16.43863 VdiffL 1.51897 : diffH2 27023 diffL2 231 : diffF1 26792 diffF2 27254
13664 27318 : Rup 30 , Rdown1 39 , down0H 6015 Rdown2H 38.74876114965312190287 , down0L 26300 Rdown2L 38.94225293291317058354 : VsplitH .56362850037841928857 VsplitL .56485321085760544532 , VdiffH 8.26285 VdiffL 14.31468 : diffH2 6827 diffL2 20491 : diffF1 13664 diffF2 27318
13468 27334 : Rup 18 , Rdown1 30 , down0H 6015 Rdown2H 29.85111662531017369727 , down0L 26300 Rdown2L 29.96581845803266236232 : VsplitH .62383322962041070317 VsplitL .62473276640220438025 , VdiffH 14.28332 VdiffL 8.32672 : diffH2 20401 diffL2 6933 : diffF1 13468 diffF2 27334
13419 27425 : Rup 10 , Rdown1 13 , down0H 6015 Rdown2H 12.97196416721964167219 , down0L 26300 Rdown2L 12.99357731919583475848 : VsplitH .56468676656436179815 VsplitL .56509594565558732624 , VdiffH 8.36868 VdiffL 14.29041 : diffH2 7003 diffL2 20422 : diffF1 13419 diffF2 27425
13593 27431 : Rup 12 , Rdown1 20 , down0H 6015 Rdown2H 19.93371996685998342999 , down0L 26300 Rdown2L 19.98480243161094224924 : VsplitH .62422166874221668742 VsplitL .62482181887294497766 , VdiffH 14.32217 VdiffL 8.31782 : diffH2 20512 diffL2 6919 : diffF1 13593 diffF2 27431
4101 27433 : Rup 3300 , Rdown1 33000 , down0H 6015 Rdown2H 5087.65859284890426758938 , down0L 26300 Rdown2L 14635.75042158516020236087 : VsplitH .60656481621539857812 VsplitL .81600992863791498603 , VdiffH 12.55648 VdiffL 10.80099 : diffH2 15767 diffL2 11666 : diffF1 4101 diffF2 27433
9456 27472 : Rup 4300 , Rdown1 200000 , down0H 6015 Rdown2H 5839.38062762420212120476 , down0L 26300 Rdown2L 23243.48210340256296950950 : VsplitH .57591097938616889702 VsplitL .84388321041409637916 , VdiffH 9.49110 VdiffL 13.58832 : diffH2 9008 diffL2 18464 : diffF1 9456 diffF2 27472
21016 27530 : Rup 12000 , Rdown1 150000 , down0H 6015 Rdown2H 5783.09777905970579751946 , down0L 26300 Rdown2L 22376.63074305161656267725 : VsplitH .32520193337009764167 VsplitL .65092565092565092565 , VdiffH 15.57981 VdiffL 5.70743 : diffH2 24273 diffL2 3257 : diffF1 21016 diffF2 27530
18462 27572 : Rup 150 , Rdown1 270 , down0H 6015 Rdown2H 258.40095465393794749403 , down0L 26300 Rdown2L 267.25630410237109522017 : VsplitH .63271388499298737727 VsplitL .64050872682992829116 , VdiffH 15.17139 VdiffL 6.74913 : diffH2 23017 diffL2 4555 : diffF1 18462 diffF2 27572
16330 27580 : Rup 75 , Rdown1 130 , down0H 6015 Rdown2H 127.24979658258746948738 , down0L 26300 Rdown2L 129.36057510404842981460 : VsplitH .62917144408907126908 VsplitL .63300161999537144179 , VdiffH 14.81714 VdiffL 7.49984 : diffH2 21955 diffL2 5625 : diffF1 16330 diffF2 27580
15044 27616 : Rup 33 , Rdown1 56 , down0H 6015 Rdown2H 55.48344589029813869214 , down0L 26300 Rdown2L 55.88101381089694946122 : VsplitH .62704888278296223074 VsplitL .62871710633037188565 , VdiffH 14.60489 VdiffL 7.92829 : diffH2 21330 diffL2 6286 : diffF1 15044 diffF2 27616
27256 27654 : Rup 820 , Rdown1 2000 , down0H 6015 Rdown2H 1500.93574547723019338739 , down0L 26300 Rdown2L 1858.65724381625441696113 : VsplitH .64669422598280857743 VsplitL .69387647415771838640 , VdiffH 16.56942 VdiffL 1.41235 : diffH2 27455 diffL2 199 : diffF1 27256 diffF2 27654
19574 27714 : Rup 180 , Rdown1 330 , down0H 6015 Rdown2H 312.83687943262411347517 , down0L 26300 Rdown2L 325.91062711227938415321 : VsplitH .63476759245934666858 VsplitL .64420593212790594103 , VdiffH 15.37676 VdiffL 6.37941 : diffH2 23644 diffL2 4070 : diffF1 19574 diffF2 27714
15296 27722 : Rup 30 , Rdown1 51 , down0H 6015 Rdown2H 50.57121661721068249258 , down0L 26300 Rdown2L 50.90129406853629843269 : VsplitH .62765859497283859681 VsplitL .62917774869478335514 , VdiffH 14.66586 VdiffL 7.88223 : diffH2 21509 diffL2 6213 : diffF1 15296 diffF2 27722
14822 27728 : Rup 16 , Rdown1 27 , down0H 6015 Rdown2H 26.87934458788480635551 , down0L 26300 Rdown2L 26.97230979602689254377 : VsplitH .62685996827198091687 VsplitL .62766720997903356397 , VdiffH 14.58600 VdiffL 8.03328 : diffH2 21275 diffL2 6453 : diffF1 14822 diffF2 27728
17432 27786 : Rup 91 , Rdown1 160 , down0H 6015 Rdown2H 155.85425101214574898785 , down0L 26300 Rdown2L 159.03250188964474678760 : VsplitH .63136142226887310776 VsplitL .63604731659980713013 , VdiffH 15.03614 VdiffL 7.19527 : diffH2 22609 diffL2 5177 : diffF1 17432 diffF2 27786
15186 27866 : Rup 13 , Rdown1 22 , down0H 6015 Rdown2H 21.91982772900447242007 , down0L 26300 Rdown2L 21.98161233948788086011 : VsplitH .62771866743196512515 VsplitL .62837619164496419363 , VdiffH 14.67187 VdiffL 7.96238 : diffH2 21526 diffL2 6340 : diffF1 15186 diffF2 27866
25515 27915 : Rup 1600 , Rdown1 5600 , down0H 6015 Rdown2H 2900.04304778303917348256 , down0L 26300 Rdown2L 4616.92789968652037617554 : VsplitH .64444784571822147394 VsplitL .74263816054860830980 , VdiffH 16.34478 VdiffL 3.46382 : diffH2 26715 diffL2 1200 : diffF1 25515 diffF2 27915
9713 27977 : Rup 4300 , Rdown1 220000 , down0H 6015 Rdown2H 5854.92113355308275999380 , down0L 26300 Rdown2L 23491.67681688997157937474 : VsplitH .57655998077697698792 VsplitL .84527741782796135624 , VdiffH 9.55600 VdiffL 13.72774 : diffH2 9132 diffL2 18845 : diffF1 9713 diffF2 27977
27249 27981 : Rup 1200 , Rdown1 1500 , down0H 6015 Rdown2H 1200.59880239520958083832 , down0L 26300 Rdown2L 1419.06474820143884892086 : VsplitH .50012471938139186829 VsplitL .54182117840955912649 , VdiffH 1.91247 VdiffL 16.61788 : diffH2 366 diffL2 27615 : diffF1 27249 diffF2 27981
8374 27998 : Rup 3000 , Rdown1 24000 , down0H 6015 Rdown2H 4809.59520239880059970014 , down0L 26300 Rdown2L 12548.70775347912524850894 : VsplitH .61585717028220387790 VsplitL .80705792098197161488 , VdiffH 13.48572 VdiffL 9.90579 : diffH2 18186 diffL2 9812 : diffF1 8374 diffF2 27998
20195 28009 : Rup 240 , Rdown1 300 , down0H 6015 Rdown2H 285.74821852731591448931 , down0L 26300 Rdown2L 296.61654135338345864661 : VsplitH .54350772567091352670 VsplitL .55275325767129045817 , VdiffH 6.25077 VdiffL 15.52467 : diffH2 3907 diffL2 24102 : diffF1 20195 diffF2 28009
16521 28041 : Rup 36 , Rdown1 62 , down0H 6015 Rdown2H 61.36745104492348198124 , down0L 26300 Rdown2L 61.85418405280327744480 : VsplitH .63026658689678250200 VsplitL .63210566468395492070 , VdiffH 14.92666 VdiffL 7.58943 : diffH2 22281 diffL2 5760 : diffF1 16521 diffF2 28041
19426 28066 : Rup 4700 , Rdown1 7500 , down0H 6015 Rdown2H 3337.95782463928967813540 , down0L 26300 Rdown2L 5835.79881656804733727810 : VsplitH .41527436414349230896 VsplitL .55390188424924882760 , VdiffH 6.57256 VdiffL 15.40981 : diffH2 4320 diffL2 23746 : diffF1 19426 diffF2 28066
19395 28231 : Rup 160 , Rdown1 200 , down0H 6015 Rdown2H 193.56395816572807723250 , down0L 26300 Rdown2L 198.49056603773584905660 : VsplitH .54746518612906161827 VsplitL .55368421052631578947 , VdiffH 6.64652 VdiffL 15.43158 : diffH2 4418 diffL2 23813 : diffF1 19395 diffF2 28231
4639 28245 : Rup 3900 , Rdown1 82000 , down0H 6015 Rdown2H 5603.93114809975572345622 , down0L 26300 Rdown2L 19913.20406278855032317636 : VsplitH .58964349181130404064 VsplitL .83622531475744192448 , VdiffH 10.86435 VdiffL 12.82253 : diffH2 11803 diffL2 16442 : diffF1 4639 diffF2 28245
17619 28295 : Rup 47 , Rdown1 82 , down0H 6015 Rdown2H 80.89716253895358372970 , down0L 26300 Rdown2L 81.74512925479493594117 : VsplitH .63251725787360426987 VsplitL .63493764562553694126 , VdiffH 15.15173 VdiffL 7.30624 : diffH2 22957 diffL2 5338 : diffF1 17619 diffF2 28295
26029 28301 : Rup 510 , Rdown1 1100 , down0H 6015 Rdown2H 929.93675333801827125790 , down0L 26300 Rdown2L 1055.83941605839416058394 : VsplitH .64581777719213481501 VsplitL .67429610292746597053 , VdiffH 16.48178 VdiffL 3.37039 : diffH2 27165 diffL2 1136 : diffF1 26029 diffF2 28301
18319 28331 : Rup 68 , Rdown1 120 , down0H 6015 Rdown2H 117.65281173594132029339 , down0L 26300 Rdown2L 119.45495836487509462528 : VsplitH .63372491176315650845 VsplitL .63724619186844783303 , VdiffH 15.27249 VdiffL 7.07538 : diffH2 23325 diffL2 5006 : diffF1 18319 diffF2 28331
17679 28357 : Rup 43 , Rdown1 75 , down0H 6015 Rdown2H 74.07635467980295566502 , down0L 26300 Rdown2L 74.78672985781990521327 : VsplitH .63271832200786821786 VsplitL .63493340844163682452 , VdiffH 15.17183 VdiffL 7.30666 : diffH2 23018 diffL2 5339 : diffF1 17679 diffF2 28357
18982 28358 : Rup 120 , Rdown1 150 , down0H 6015 Rdown2H 146.35036496350364963503 , down0L 26300 Rdown2L 149.14933837429111531190 : VsplitH .54946560701562071800 VsplitL .55415086388537715971 , VdiffH 6.84656 VdiffL 15.38491 : diffH2 4688 diffL2 23670 : diffF1 18982 diffF2 28358
16898 28382 : Rup 2400 , Rdown1 13000 , down0H 6015 Rdown2H 4112.27977912174599000788 , down0L 26300 Rdown2L 8699.74554707379134860050 : VsplitH .63146546502895074738 VsplitL .78377882719728577323 , VdiffH 15.04655 VdiffL 7.57788 : diffH2 22640 diffL2 5742 : diffF1 16898 diffF2 28382
489 28397 : Rup 3600 , Rdown1 51000 , down0H 6015 Rdown2H 5380.42620363062352012628 , down0L 26300 Rdown2L 17351.87580853816300129366 : VsplitH .59912815735353570863 VsplitL .82817767569369836624 , VdiffH 11.81282 VdiffL 12.01777 : diffH2 13954 diffL2 14443 : diffF1 489 diffF2 28397
9930 28402 : Rup 4300 , Rdown1 240000 , down0H 6015 Rdown2H 5867.93488201938906164258 , down0L 26300 Rdown2L 23702.59106271122793841532 : VsplitH .57710193368724601128 VsplitL .84644278129940767779 , VdiffH 9.61019 VdiffL 13.84428 : diffH2 9236 diffL2 19166 : diffF1 9930 diffF2 28402
27893 28407 : Rup 750 , Rdown1 1800 , down0H 6015 Rdown2H 1385.41266794625719769673 , down0L 26300 Rdown2L 1684.69750889679715302491 : VsplitH .64877983011999460698 VsplitL .69195351896513922385 , VdiffH 16.77798 VdiffL 1.60465 : diffH2 28150 diffL2 257 : diffF1 27893 diffF2 28407
17734 28416 : Rup 39 , Rdown1 68 , down0H 6015 Rdown2H 67.23984875883610060825 , down0L 26300 Rdown2L 67.82463592233009708737 : VsplitH .63290610391841016809 VsplitL .63491567592745119201 , VdiffH 15.19061 VdiffL 7.30843 : diffH2 23075 diffL2 5341 : diffF1 17734 diffF2 28416
19593 28493 : Rup 100 , Rdown1 180 , down0H 6015 Rdown2H 174.76997578692493946731 , down0L 26300 Rdown2L 178.77643504531722054380 : VsplitH .63605921748325696157 VsplitL .64128962340829043619 , VdiffH 15.50592 VdiffL 6.67104 : diffH2 24043 diffL2 4450 : diffF1 19593 diffF2 28493
25915 28493 : Rup 470 , Rdown1 1000 , down0H 6015 Rdown2H 857.44832501781895937277 , down0L 26300 Rdown2L 963.36996336996336996336 : VsplitH .64593725334378573998 VsplitL .67210140297973473716 , VdiffH 16.49373 VdiffL 3.58986 : diffH2 27204 diffL2 1289 : diffF1 25915 diffF2 28493
20804 28554 : Rup 12000 , Rdown1 130000 , down0H 6015 Rdown2H 5748.99827224938425908907 , down0L 26300 Rdown2L 21874.60012795905310300703 : VsplitH .32390550633147345006 VsplitL .64575227590375099157 , VdiffH 15.70945 VdiffL 6.22477 : diffH2 24679 diffL2 3875 : diffF1 20804 diffF2 28554
9750 28564 : Rup 10000 , Rdown1 39000 , down0H 6015 Rdown2H 5211.26291236254581806064 , down0L 26300 Rdown2L 15707.50382848392036753445 : VsplitH .34259238975662117461 VsplitL .61100851849645559063 , VdiffH 13.84076 VdiffL 9.69915 : diffH2 19157 diffL2 9407 : diffF1 9750 diffF2 28564
17834 28574 : Rup 27 , Rdown1 47 , down0H 6015 Rdown2H 46.63559881227317716925 , down0L 26300 Rdown2L 46.91615743727938664743 : VsplitH .63332952491044605593 VsplitL .63472127155810952574 , VdiffH 15.23295 VdiffL 7.32787 : diffH2 23204 diffL2 5370 : diffF1 17834 diffF2 28574
15398 28618 : Rup 11000 , Rdown1 62000 , down0H 6015 Rdown2H 5483.05520840990957876938 , down0L 26300 Rdown2L 18466.59116647791619479048 : VsplitH .33264799147262274829 VsplitL .62669587609054921403 , VdiffH 14.83520 VdiffL 8.13041 : diffH2 22008 diffL2 6610 : diffF1 15398 diffF2 28618
19003 28643 : Rup 62 , Rdown1 110 , down0H 6015 Rdown2H 108.02448979591836734693 , down0L 26300 Rdown2L 109.54184021204089360090 : VsplitH .63534664874207797196 VsplitL .63857214121428035369 , VdiffH 15.43466 VdiffL 6.94279 : diffH2 23823 diffL2 4820 : diffF1 19003 diffF2 28643
17948 28702 : Rup 24 , Rdown1 30 , down0H 6015 Rdown2H 29.85111662531017369727 , down0L 26300 Rdown2L 29.96581845803266236232 : VsplitH .55432679015758916228 VsplitL .55527404780001689046 , VdiffH 7.33268 VdiffL 15.27260 : diffH2 5377 diffL2 23325 : diffF1 17948 diffF2 28702
20366 28706 : Rup 110 , Rdown1 200 , down0H 6015 Rdown2H 193.56395816572807723250 , down0L 26300 Rdown2L 198.49056603773584905660 : VsplitH .63763814167969681710 VsplitL .64342507645259938837 , VdiffH 15.66381 VdiffL 6.45749 : diffH2 24536 diffL2 4170 : diffF1 20366 diffF2 28706
17860 28734 : Rup 16 , Rdown1 20 , down0H 6015 Rdown2H 19.93371996685998342999 , down0L 26300 Rdown2L 19.98480243161094224924 : VsplitH .55473577423222355436 VsplitL .55536785201452825407 , VdiffH 7.37358 VdiffL 15.26321 : diffH2 5437 diffL2 23297 : diffF1 17860 diffF2 28734
17815 28749 : Rup 12 , Rdown1 15 , down0H 6015 Rdown2H 14.96268656716417910447 , down0L 26300 Rdown2L 14.99144974349230476914 : VsplitH .55494049266537503459 VsplitL .55541476600777158303 , VdiffH 7.39405 VdiffL 15.25852 : diffH2 5467 diffL2 23282 : diffF1 17815 diffF2 28749
28821 28829 : Rup 1000 , Rdown1 2700 , down0H 6015 Rdown2H 1863.51118760757314974182 , down0L 26300 Rdown2L 2448.62068965517241379310 : VsplitH .65077838552623670132 VsplitL .71002899710028997100 , VdiffH 16.97784 VdiffL 0.20290 : diffH2 28825 diffL2 4 : diffF1 28821 diffF2 28829
20955 28855 : Rup 120 , Rdown1 220 , down0H 6015 Rdown2H 212.23736968724939855653 , down0L 26300 Rdown2L 218.17496229260935143288 : VsplitH .63881245474293989862 VsplitL .64515409660586057713 , VdiffH 15.78125 VdiffL 6.28459 : diffH2 24905 diffL2 3950 : diffF1 20955 diffF2 28855
26818 28880 : Rup 1500 , Rdown1 5100 , down0H 6015 Rdown2H 2759.91902834008097165991 , down0L 26300 Rdown2L 4271.65605095541401273885 : VsplitH .64788063105873408097 VsplitL .74010925343486177785 , VdiffH 16.68806 VdiffL 3.21093 : diffH2 27849 diffL2 1031 : diffF1 26818 diffF2 28880
10200 28928 : Rup 4300 , Rdown1 270000 , down0H 6015 Rdown2H 5883.91935220911906961578 , down0L 26300 Rdown2L 23965.57543030712116098548 : VsplitH .57776570578720910934 VsplitL .84787148556015517445 , VdiffH 9.67657 VdiffL 13.98715 : diffH2 9364 diffL2 19564 : diffF1 10200 diffF2 28928
21946 28940 : Rup 220 , Rdown1 270 , down0H 6015 Rdown2H 258.40095465393794749403 , down0L 26300 Rdown2L 267.25630410237109522017 : VsplitH .54013469693190321776 VsplitL .54849224494840264475 , VdiffH 5.91347 VdiffL 15.95078 : diffH2 3497 diffL2 25443 : diffF1 21946 diffF2 28940
21407 28953 : Rup 130 , Rdown1 240 , down0H 6015 Rdown2H 230.79136690647482014388 , down0L 26300 Rdown2L 237.82969103240391861341 : VsplitH .63968095712861415752 VsplitL .64657556698285222593 , VdiffH 15.86810 VdiffL 6.14244 : diffH2 25180 diffL2 3773 : diffF1 21407 diffF2 28953
